1;506,2936;92,842;0
2;507,5496;99,4315;0
3;514,286;101,3344;0
4;515,917;95,5603;0
5;513,848;94,9759;0
6;509,1806;93,6575;0
7;515,1528;90,3566;0
8;516,067;90,6148;0
